age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,Private,535490,Doctorate,16,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K
27,Self-emp-not-inc,478010,9th,5,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,27,United-States,<=50K
33,Private,1384413,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,Other,Male,0,0,42,India,<=50K
53,Private,518192,Bachelors,13,Never-married,Farming-fishing,Other-relative,White,Female,0,0,35,Cuba,<=50K
64,Private,556372,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,47,United-States,<=50K
31,Private,334274,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,0,2589,50,United-States,<=50K
26,Private,1041378,HS-grad,9,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
28,Private,598404,11th,7,Divorced,Tech-support,Husband,Black,Female,0,0,13,Iran,<=50K
31,Self-emp-not-inc,1257382,Some-college,10,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,32,United-States,<=50K
40,Private,1295098,HS-grad,9,Never-married,Tech-support,Wife,Black,Male,0,0,51,United-States,<=50K
61,Private,993426,Assoc-acdm,12,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,44,United-States,<=50K
40,Self-emp-not-inc,936341,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Male,0,0,48,United-States,<=50K
63,Private,335769,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
46,Private,1486952,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,397,25,United-States,<=50K
57,Private,1402871,10th,6,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
39,Private,599739,Assoc-voc,11,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,26,United-States,<=50K
65,Private,1299358,10th,6,Never-married,Protective-serv,Wife,White,Female,0,0,43,United-States,<=50K
20,Private,1113574,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Male,0,0,20,United-States,<=50K
39,Private,214628,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,37,United-States,<=50K
45,Private,215652,Masters,14,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,31,United-States,<=50K
64,Private,576253,HS-grad,9,Never-married,Sales,Wife,Asian-Pac-Islander,Female,0,0,47,United-States,<=50K
35,Private,520342,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,20,United-States,<=50K
29,Self-emp-inc,656072,Assoc-voc,11,Widowed,Sales,Husband,White,Female,0,0,50,United-States,<=50K
51,State-gov,857213,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States,>50K
48,State-gov,754481,Masters,14,Married-civ-spouse,Protective-serv,Wife,Black,Male,0,0,50,United-States,>50K
41,Private,826586,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,30,United-States,<=50K
50,Private,1399227,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,49,Taiwan,<=50K
41,Private,730931,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,33,United-States,<=50K
25,Private,1385274,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,57,United-States,<=50K
66,Federal-gov,1351686,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,<=50K
27,Private,1216300,Masters,14,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
60,Private,807713,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
29,Local-gov,864313,12th,8,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,41,United-States,<=50K
63,Private,1346522,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K
30,Local-gov,554423,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,47,Mexico,<=50K
54,Private,15823,7th-8th,4,Never-married,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0,0,23,United-States,<=50K
73,Private,1029920,Prof-school,15,Never-married,Craft-repair,Husband,White,Female,0,0,60,United-States,>50K
68,Private,1275310,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,30619,0,38,United-States,<=50K
30,Local-gov,1199617,Masters,14,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,>50K
53,Private,216147,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
36,Private,1118188,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,0,51,United-States,<=50K
19,Private,885247,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,83,United-States,<=50K
73,Private,111059,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,27,United-States,<=50K
46,Private,988192,Some-college,10,Never-married,Tech-support,Other-relative,Black,Female,0,0,41,Jamaica,<=50K
42,Private,714443,Doctorate,16,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37,Jamaica,<=50K
50,Private,1355500,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,49304,0,55,United-States,>50K
27,Private,1388155,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,0,1423,48,United-States,<=50K
68,State-gov,461580,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,52,United-States,<=50K
42,Self-emp-inc,129800,12th,8,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Male,0,0,34,United-States,<=50K
47,Self-emp-not-inc,375640,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
71,Self-emp-inc,1364055,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,0,0,29,United-States,<=50K
31,Private,1320002,7th-8th,4,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,33,United-States,<=50K
68,State-gov,33050,Bachelors,13,Never-married,Transport-moving,Husband,White,Female,0,0,53,United-States,<=50K
43,State-gov,533991,HS-grad,9,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,51,United-States,<=50K
24,Private,619192,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,700,52,United-States,<=50K
42,Federal-gov,1101479,10th,6,Never-married,Transport-moving,Husband,Black,Female,0,0,29,United-States,<=50K
44,Private,119965,Some-college,10,Never-married,Craft-repair,Husband,White,Female,0,0,48,United-States,<=50K
49,Self-emp-not-inc,98601,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,28,United-States,<=50K
50,Private,677998,Bachelors,13,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,State-gov,79065,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,49,United-States,<=50K
69,Local-gov,172362,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,0,0,44,United-States,<=50K
36,Self-emp-inc,1169093,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,54,United-States,<=50K
56,Private,1305369,Some-college,10,Separated,Farming-fishing,Own-child,White,Female,0,0,21,United-States,<=50K
72,Private,42720,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,34,South,<=50K
25,Private,1290298,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Male,0,0,24,United-States,<=50K
45,Local-gov,501944,1st-4th,2,Married-civ-spouse,Protective-serv,Unmarried,Black,Male,0,0,35,United-States,<=50K
23,Private,81853,Masters,14,Separated,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,0,0,39,United-States,<=50K
66,Private,278326,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
64,Private,567046,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
72,State-gov,951759,HS-grad,9,Married-spouse-absent,Protective-serv,Own-child,Black,Male,86587,0,51,United-States,>50K
69,State-gov,515060,10th,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,33,United-States,<=50K
64,State-gov,466522,7th-8th,4,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,45,United-States,<=50K
37,Private,740442,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
40,State-gov,416065,HS-grad,9,Never-married,Transport-moving,Husband,Black,Male,0,0,59,United-States,<=50K
20,State-gov,333522,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29,Local-gov,1288450,Masters,14,Never-married,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
43,Private,612708,10th,6,Widowed,Tech-support,Husband,Other,Female,0,0,39,United-States,<=50K
63,Private,42759,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,12,United-States,<=50K
67,Self-emp-not-inc,1377351,Doctorate,16,Never-married,Tech-support,Own-child,White,Female,0,0,24,Cuba,>50K
53,Private,318858,12th,8,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,33,United-States,<=50K
28,Private,537739,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,78913,0,34,United-States,>50K
36,Private,916677,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,35,United-States,<=50K
29,Local-gov,502391,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,2071,31,United-States,<=50K
64,Private,138677,Some-college,10,Never-married,Exec-managerial,Husband,Other,Male,0,0,39,United-States,<=50K
66,Private,361040,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Male,25892,0,37,United-States,<=50K
50,Private,1100302,Prof-school,15,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,83332,0,31,United-States,>50K
39,Private,978490,HS-grad,9,Never-married,Transport-moving,Husband,Black,Female,0,0,32,Cuba,<=50K
62,Private,1221123,Some-college,10,Never-married,Prof-specialty,Husband,Black,Male,0,0,31,United-States,<=50K
64,Private,663735,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,53,United-States,<=50K
46,Private,1418387,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,13113,0,46,United-States,<=50K
62,Private,488119,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,34,United-States,<=50K
52,Private,1235841,Bachelors,13,Divorced,Farming-fishing,Other-relative,Black,Male,0,0,48,United-States,<=50K
70,Private,372188,9th,5,Divorced,Adm-clerical,Husband,Other,Female,0,1794,34,United-States,<=50K
38,Private,1167353,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,37,United-States,<=50K
28,Private,1087087,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,36,United-States,<=50K
37,Private,235704,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,53,United-States,<=50K
29,Private,273676,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,43,United-States,<=50K
59,Private,57445,Bachelors,13,Never-married,Priv-house-serv,Own-child,White,Male,0,0,35,United-States,>50K
27,Private,1399705,9th,5,Divorced,Adm-clerical,Wife,White,Female,0,0,56,United-States,<=50K
39,Private,739181,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,0,0,37,United-States,<=50K
18,Private,852121,Masters,14,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,27,United-States,<=50K
41,Private,1114516,Bachelors,13,Separated,Other-service,Not-in-family,White,Male,0,0,31,Japan,<=50K
57,State-gov,840252,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,21,United-States,<=50K
34,Private,133608,10th,6,Divorced,Craft-repair,Husband,Black,Male,0,0,31,United-States,<=50K
66,Private,834151,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,34,United-States,<=50K
63,Private,1384302,Some-college,10,Widowed,Prof-specialty,Husband,Black,Female,0,0,26,United-States,<=50K
23,State-gov,126681,Masters,14,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,31,United-States,<=50K
65,State-gov,837942,Some-college,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,<=50K
43,Private,1346107,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,3281,51,Iran,<=50K
26,Local-gov,380747,Doctorate,16,Never-married,Other-service,Own-child,White,Male,0,0,20,India,<=50K
59,Private,583965,Assoc-voc,11,Separated,Exec-managerial,Own-child,Black,Male,0,422,24,United-States,<=50K
57,Private,1184413,HS-grad,9,Widowed,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
27,Self-emp-inc,225579,HS-grad,9,Widowed,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
31,Private,230923,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,41,United-States,<=50K
44,Private,722201,Masters,14,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
31,Local-gov,37411,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,45,United-States,<=50K
49,Private,531140,Masters,14,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K
28,Private,438126,Doctorate,16,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0,0,34,United-States,<=50K
60,Self-emp-inc,960256,HS-grad,9,Divorced,Adm-clerical,Husband,Black,Male,0,0,48,United-States,<=50K
30,Self-emp-inc,940419,Bachelors,13,Married-spouse-absent,Craft-repair,Husband,White,Female,23621,0,40,United-States,<=50K
22,Private,21690,10th,6,Never-married,Priv-house-serv,Own-child,White,Male,0,0,19,United-States,<=50K
40,Private,1052491,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Local-gov,558836,Some-college,10,Widowed,Exec-managerial,Husband,White,Male,0,0,36,Cuba,<=50K
34,Private,464902,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,35,Jamaica,<=50K
41,Private,849378,Doctorate,16,Widowed,Handlers-cleaners,Own-child,Black,Female,0,0,34,United-States,<=50K
29,Federal-gov,12694,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,29,United-States,<=50K
23,Private,1161227,9th,5,Divorced,Other-service,Husband,White,Female,0,0,42,United-States,<=50K
53,Private,890333,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
54,Private,48177,Some-college,10,Separated,Priv-house-serv,Own-child,White,Male,0,0,61,United-States,<=50K
63,Local-gov,758234,Some-college,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,<=50K
48,Self-emp-inc,1290964,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,39,United-States,>50K
42,Private,695904,Assoc-acdm,12,Separated,Transport-moving,Husband,Black,Male,0,0,49,United-States,<=50K
25,Federal-gov,768721,Bachelors,13,Married-spouse-absent,Protective-serv,Husband,Black,Male,0,0,36,Jamaica,<=50K
18,Local-gov,872521,1st-4th,2,Widowed,Farming-fishing,Unmarried,White,Male,0,0,34,United-States,<=50K
22,Self-emp-inc,75153,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,State-gov,560818,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,82151,0,28,United-States,>50K
44,State-gov,361227,HS-grad,9,Widowed,Protective-serv,Not-in-family,Other,Female,0,0,29,United-States,<=50K
65,Private,1365007,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,722,63,United-States,<=50K
70,Private,35507,Some-college,10,Widowed,Priv-house-serv,Husband,White,Female,0,0,39,United-States,<=50K
52,State-gov,1325529,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Female,0,0,46,United-States,<=50K
29,Local-gov,792516,Assoc-acdm,12,Widowed,Other-service,Not-in-family,White,Female,0,0,48,Philippines,<=50K
66,Private,830430,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,29,United-States,>50K
66,Private,395502,Doctorate,16,Widowed,Handlers-cleaners,Own-child,White,Male,0,0,23,United-States,<=50K
18,Private,472375,11th,7,Never-married,Prof-specialty,Husband,White,Female,0,0,59,United-States,<=50K
62,Private,14693,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,42,United-States,<=50K
30,Private,318407,HS-grad,9,Divorced,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,173732,Bachelors,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,<=50K
55,Private,808110,10th,6,Never-married,Craft-repair,Husband,White,Female,0,0,44,United-States,<=50K
42,Private,1062532,Masters,14,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,52,United-States,<=50K
39,Private,1087996,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0,0,50,United-States,<=50K
42,Private,84240,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,39,United-States,<=50K
29,Private,758487,Masters,14,Never-married,Priv-house-serv,Husband,White,Male,0,0,40,South,<=50K
30,Private,1133234,9th,5,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,56,United-States,<=50K
70,State-gov,1408018,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,0,0,21,United-States,<=50K
68,Local-gov,1197196,Masters,14,Never-married,Adm-clerical,Husband,White,Male,0,0,41,Vietnam,<=50K
41,Private,455496,Some-college,10,Divorced,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
70,Private,180997,Masters,14,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
66,Private,304068,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,31,United-States,<=50K
72,Private,1069590,Bachelors,13,Widowed,Protective-serv,Unmarried,Other,Female,0,0,26,United-States,<=50K
73,Private,953411,10th,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,46,United-States,<=50K
57,Private,1375652,Doctorate,16,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,16,United-States,>50K
19,Private,517939,11th,7,Widowed,Exec-managerial,Own-child,White,Female,0,0,54,United-States,<=50K
65,Private,1423979,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,35,United-States,<=50K
72,Private,642470,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,49,Taiwan,<=50K
74,Private,835820,Assoc-voc,11,Separated,Machine-op-inspct,Husband,White,Female,0,0,32,United-States,<=50K
59,Private,1213872,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31,United-States,<=50K
74,Self-emp-inc,18719,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,35,United-States,<=50K
62,Private,371657,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,<=50K
34,Private,706349,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
28,Private,866228,10th,6,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,0,30,United-States,<=50K
51,Local-gov,1072288,Some-college,10,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,38,United-States,<=50K
28,Private,1341345,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Husband,White,Male,20808,0,42,United-States,<=50K
56,Private,427969,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,45,United-States,<=50K
44,Private,343948,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Female,0,0,54,United-States,<=50K
48,Private,985093,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K
26,Private,1059922,Prof-school,15,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,47,United-States,<=50K
36,Self-emp-not-inc,1112335,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,57,United-States,>50K
58,Private,704772,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,South,<=50K
56,Private,1036804,Assoc-acdm,12,Widowed,Sales,Not-in-family,White,Male,0,0,47,United-States,<=50K
69,Private,570394,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,31,United-States,<=50K
64,Private,442075,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,17697,0,31,United-States,<=50K
72,Private,452970,Some-college,10,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
30,State-gov,1379065,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,5,United-States,<=50K
35,Self-emp-not-inc,477316,11th,7,Never-married,Adm-clerical,Own-child,Black,Male,0,0,36,Germany,<=50K
47,Private,242387,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
47,Private,1051196,Some-college,10,Divorced,Handlers-cleaners,Own-child,Other,Male,0,0,22,United-States,<=50K
45,Self-emp-not-inc,174112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,1095,48,United-States,<=50K
28,State-gov,947973,Some-college,10,Never-married,Protective-serv,Wife,Black,Male,3698,2235,31,United-States,<=50K
31,Private,215863,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,46,United-States,<=50K
37,Private,25003,10th,6,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
71,Federal-gov,745327,Some-college,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,0,0,50,United-States,<=50K
33,Private,876939,Some-college,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,0,68,United-States,<=50K
50,Local-gov,457285,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K
47,Private,983040,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,25,South,<=50K
40,Local-gov,693918,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,65,United-States,<=50K
33,Private,940426,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,577,36,United-States,<=50K
47,Self-emp-not-inc,745989,Masters,14,Married-civ-spouse,Tech-support,Unmarried,Other,Male,0,0,37,United-States,<=50K
19,Private,809976,Bachelors,13,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,50,United-States,<=50K
71,Self-emp-inc,211404,Doctorate,16,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,39,United-States,<=50K
33,Private,252803,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K
62,Private,107571,Masters,14,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,>50K
25,Private,683432,HS-grad,9,Separated,Craft-repair,Own-child,White,Female,0,0,24,United-States,<=50K
63,Private,700794,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,25,United-States,<=50K
20,Private,394073,Masters,14,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,39,United-States,<=50K
41,State-gov,1409876,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,17,United-States,<=50K
44,Self-emp-not-inc,370854,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,71486,0,19,United-States,>50K
72,Private,265167,11th,7,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,59,United-States,<=50K
54,State-gov,889005,Bachelors,13,Divorced,Tech-support,Husband,White,Male,0,0,20,United-States,<=50K
54,Self-emp-not-inc,460279,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,0,0,33,United-States,<=50K
69,Private,255946,Doctorate,16,Divorced,Transport-moving,Husband,White,Female,0,0,49,United-States,<=50K
67,State-gov,1324385,Prof-school,15,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,42845,0,51,United-States,>50K
29,Private,552262,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,<=50K
40,Private,984122,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,33,United-States,<=50K
22,Private,1092324,1st-4th,2,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,29,United-States,<=50K
60,State-gov,833907,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,<=50K
59,Private,1144626,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,43,United-States,<=50K
20,Private,1225847,9th,5,Married-spouse-absent,Handlers-cleaners,Own-child,Black,Female,0,0,23,United-States,<=50K
47,Private,1322530,Doctorate,16,Married-civ-spouse,Other-service,Unmarried,Black,Male,0,0,46,United-States,<=50K
66,Self-emp-not-inc,717795,Doctorate,16,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
70,Private,1210115,Assoc-acdm,12,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,31,United-States,<=50K
37,Private,1050089,HS-grad,9,Divorced,Tech-support,Not-in-family,Black,Male,0,0,47,United-States,<=50K
44,Private,236952,Bachelors,13,Widowed,Prof-specialty,Husband,Black,Female,0,0,55,United-States,<=50K
35,Private,703635,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,41,United-States,<=50K
67,Private,395703,1st-4th,2,Divorced,Sales,Other-relative,Black,Female,0,0,41,United-States,<=50K
34,Private,466511,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,<=50K
21,Private,647180,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,19,Vietnam,<=50K
64,Private,801737,Masters,14,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,29,United-States,<=50K
74,Private,1259164,Doctorate,16,Never-married,Tech-support,Husband,Black,Female,0,0,39,United-States,<=50K
27,Private,1408393,Bachelors,13,Divorced,Transport-moving,Unmarried,White,Male,0,0,23,United-States,<=50K
41,Private,30614,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,31,Japan,<=50K
61,Local-gov,720065,11th,7,Widowed,Farming-fishing,Unmarried,Black,Female,0,0,26,United-States,<=50K
67,Private,1160077,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,1281809,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,47,Cuba,<=50K
20,Private,1263735,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,<=50K
