age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,873563,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,81990,0,53,United-States,>50K
19,Private,440222,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
56,Private,85116,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,0,0,42,United-States,<=50K
32,Private,548320,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,United-States,<=50K
53,Private,1215927,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,36,United-States,<=50K
18,Private,970395,7th-8th,4,Never-married,Sales,Husband,Black,Female,0,0,57,United-States,<=50K
71,Private,1408318,Some-college,10,Separated,Handlers-cleaners,Husband,White,Male,0,0,41,United-States,<=50K
19,State-gov,1141798,Bachelors,13,Never-married,Transport-moving,Husband,Black,Female,0,0,32,United-States,<=50K
35,Self-emp-not-inc,1033736,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,29,United-States,<=50K
23,Private,1061497,Some-college,10,Widowed,Tech-support,Other-relative,White,Female,0,0,40,United-States,<=50K
71,Self-emp-not-inc,229605,Doctorate,16,Married-spouse-absent,Tech-support,Unmarried,White,Male,0,0,43,United-States,<=50K
36,Federal-gov,1440192,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,31,United-States,<=50K
44,Private,41474,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,34,United-States,>50K
34,Private,445049,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,46,United-States,<=50K
35,Self-emp-not-inc,1211533,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,29,United-States,<=50K
59,Local-gov,429542,Doctorate,16,Never-married,Craft-repair,Husband,Black,Female,0,0,26,United-States,<=50K
45,Self-emp-inc,1072621,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,48,United-States,<=50K
56,Private,884407,Doctorate,16,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,28,United-States,<=50K
73,Private,535727,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,61377,0,29,United-States,>50K
65,Private,566384,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
21,Private,502376,HS-grad,9,Separated,Prof-specialty,Own-child,White,Male,0,0,59,United-States,<=50K
63,Private,491518,Prof-school,15,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,8,United-States,<=50K
18,Self-emp-inc,312520,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,0,1056,52,United-States,<=50K
31,Private,654981,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,43,United-States,<=50K
27,Private,1343724,HS-grad,9,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K
33,Private,1402798,Some-college,10,Married-civ-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Male,0,0,22,United-States,<=50K
63,Self-emp-inc,255077,Masters,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,31,United-States,<=50K
40,Private,1336789,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,0,38,United-States,<=50K
30,Private,1323819,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,50,United-States,<=50K
70,Private,1461546,11th,7,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,92459,0,27,United-States,>50K
31,Private,192031,Some-college,10,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,36,United-States,<=50K
67,State-gov,1222736,9th,5,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,38,United-States,<=50K
20,Private,225409,HS-grad,9,Never-married,Prof-specialty,Wife,Black,Male,0,0,50,United-States,<=50K
73,Private,958558,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,17,Japan,>50K
22,Private,691905,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black,Male,0,0,40,United-States,<=50K
44,State-gov,395389,Prof-school,15,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,41,United-States,<=50K
62,Private,402842,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,57,United-States,>50K
48,Self-emp-not-inc,25634,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K
51,Private,1027483,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Unmarried,Other,Female,0,0,26,United-States,<=50K
32,Local-gov,1090317,HS-grad,9,Divorced,Priv-house-serv,Husband,White,Male,0,0,29,United-States,<=50K
30,Private,765372,Some-college,10,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
63,Private,1185424,Some-college,10,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,23,United-States,<=50K
49,Private,731995,1st-4th,2,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,27,United-States,<=50K
68,Local-gov,532258,12th,8,Never-married,Craft-repair,Husband,Black,Male,0,0,1,United-States,<=50K
29,Federal-gov,1065517,9th,5,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,47,United-States,<=50K
52,Private,608708,10th,6,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,32,United-States,<=50K
69,Private,717523,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
33,Private,791534,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,46,United-States,>50K
25,Self-emp-not-inc,468156,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,36,England,<=50K
69,Self-emp-not-inc,1348641,11th,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,0,29,United-States,<=50K
62,Private,1124599,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
58,Local-gov,1152897,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,22,United-States,<=50K
44,Self-emp-not-inc,837755,Assoc-acdm,12,Never-married,Transport-moving,Wife,White,Male,0,0,33,Iran,<=50K
35,Private,956108,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,34,United-States,<=50K
59,Private,55356,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,35,United-States,>50K
42,Private,799262,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,27,United-States,<=50K
22,Private,45116,Some-college,10,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,32,United-States,<=50K
60,Private,544024,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
24,Self-emp-inc,187547,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,51,United-States,<=50K
27,Private,661375,Masters,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,36,United-States,<=50K
63,Private,766735,Assoc-voc,11,Never-married,Tech-support,Wife,White,Female,0,0,37,United-States,<=50K
48,State-gov,637062,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,47,United-States,<=50K
61,Private,813063,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,27039,0,43,United-States,>50K
68,Private,357787,HS-grad,9,Divorced,Adm-clerical,Husband,Other,Male,0,0,55,United-States,<=50K
68,Private,763034,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Germany,<=50K
55,Private,925756,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,44,South,<=50K
56,Private,499633,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,42,United-States,<=50K
45,Private,1050379,11th,7,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,0,0,41,United-States,<=50K
59,Private,190089,9th,5,Never-married,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
43,Local-gov,457647,Prof-school,15,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,96824,0,43,England,>50K
45,Private,1454787,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,50,United-States,<=50K
20,Private,776863,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,62,United-States,<=50K
18,Private,37037,Masters,14,Separated,Priv-house-serv,Own-child,Other,Female,0,0,34,Cuba,<=50K
40,Local-gov,974761,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Female,0,0,35,United-States,<=50K
28,State-gov,1020822,Assoc-acdm,12,Widowed,Priv-house-serv,Wife,Black,Male,0,0,38,United-States,<=50K
48,Private,682553,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1628,44,United-States,<=50K
20,Private,137260,Doctorate,16,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,<=50K
69,State-gov,1033257,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,82184,0,57,United-States,>50K
43,Self-emp-inc,711856,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,37,United-States,<=50K
73,Private,432162,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,0,0,37,United-States,>50K
25,Private,1095793,Masters,14,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,52,United-States,<=50K
24,Private,1185161,Masters,14,Never-married,Craft-repair,Husband,White,Female,0,0,16,United-States,<=50K
45,Private,280050,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,34,United-States,<=50K
23,Self-emp-not-inc,1326399,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,34,United-States,<=50K
43,Private,1455014,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,0,0,16,United-States,<=50K
47,Private,780742,9th,5,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,57,United-States,<=50K
70,Private,950119,Masters,14,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,32,United-States,<=50K
56,Private,1398531,9th,5,Married-civ-spouse,Sales,Own-child,White,Female,0,0,54,United-States,<=50K
36,Private,412582,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,38,United-States,<=50K
68,Private,205423,Doctorate,16,Never-married,Machine-op-inspct,Own-child,Black,Male,99619,0,40,United-States,>50K
54,State-gov,169814,Doctorate,16,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,31,United-States,<=50K
23,Private,688258,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,27,Jamaica,<=50K
58,Private,870071,Prof-school,15,Widowed,Adm-clerical,Not-in-family,Black,Male,0,0,37,South,<=50K
53,Private,449633,Masters,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
68,Private,850264,Assoc-acdm,12,Widowed,Handlers-cleaners,Husband,White,Female,0,0,49,United-States,<=50K
24,State-gov,1163309,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,2261,33,United-States,<=50K
18,Private,368477,Some-college,10,Never-married,Other-service,Wife,Asian-Pac-Islander,Female,0,0,46,United-States,<=50K
29,Private,1432376,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
57,Private,566398,Bachelors,13,Never-married,Transport-moving,Own-child,White,Female,0,0,25,United-States,<=50K
66,Private,1201200,Doctorate,16,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,42,United-States,<=50K
70,Private,765633,1st-4th,2,Never-married,Protective-serv,Husband,White,Male,46307,0,60,United-States,>50K
63,Federal-gov,894202,Bachelors,13,Widowed,Other-service,Wife,Other,Male,14739,0,48,United-States,<=50K
58,State-gov,1201579,Masters,14,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,29,United-States,<=50K
42,Self-emp-not-inc,105185,HS-grad,9,Divorced,Priv-house-serv,Husband,Other,Male,0,0,39,United-States,<=50K
46,Self-emp-inc,1385114,Some-college,10,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
73,Private,178748,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,31,United-States,<=50K
42,Federal-gov,1311452,Doctorate,16,Never-married,Transport-moving,Husband,Black,Female,0,0,42,United-States,<=50K
54,Private,850217,Masters,14,Never-married,Sales,Not-in-family,Black,Female,0,0,18,United-States,<=50K
69,Self-emp-not-inc,502731,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,9,India,<=50K
57,Private,1329347,Some-college,10,Divorced,Farming-fishing,Wife,White,Female,0,0,30,United-States,<=50K
28,Private,1389727,Masters,14,Divorced,Priv-house-serv,Unmarried,Black,Male,0,0,42,United-States,<=50K
21,Private,36815,Some-college,10,Widowed,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,57,United-States,<=50K
30,Private,550756,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,Black,Female,0,0,17,United-States,<=50K
34,Private,1286679,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,46,Japan,<=50K
26,Private,199960,Masters,14,Separated,Priv-house-serv,Not-in-family,White,Male,0,0,35,Vietnam,<=50K
49,Private,1312284,Masters,14,Divorced,Priv-house-serv,Not-in-family,Black,Male,0,0,39,United-States,<=50K
57,State-gov,377735,HS-grad,9,Separated,Tech-support,Not-in-family,Other,Male,0,0,34,United-States,<=50K
51,Self-emp-not-inc,163751,Prof-school,15,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,24,United-States,<=50K
24,State-gov,830264,Some-college,10,Never-married,Sales,Husband,Black,Female,0,0,28,United-States,<=50K
31,Self-emp-not-inc,251461,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,33,United-States,<=50K
19,Private,964363,9th,5,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
24,Private,1260720,Assoc-voc,11,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0,0,51,United-States,<=50K
50,Private,644611,Assoc-voc,11,Never-married,Sales,Husband,White,Female,0,0,37,United-States,<=50K
27,Private,1401742,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,<=50K
69,Private,1151932,Masters,14,Never-married,Sales,Other-relative,Black,Female,0,0,56,United-States,>50K
47,Private,1025144,HS-grad,9,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,19,United-States,<=50K
36,Private,158995,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,33,United-States,<=50K
59,Private,513732,Some-college,10,Married-civ-spouse,Sales,Other-relative,Black,Male,0,0,32,United-States,<=50K
43,Private,1311248,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,34,United-States,<=50K
38,Private,800056,Some-college,10,Never-married,Craft-repair,Husband,White,Female,59873,0,35,United-States,>50K
69,State-gov,1159761,Doctorate,16,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,35,United-States,<=50K
73,Self-emp-inc,786835,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,57,United-States,<=50K
67,Private,796658,Bachelors,13,Divorced,Transport-moving,Own-child,White,Male,0,0,46,United-States,<=50K
31,State-gov,1063828,10th,6,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
46,Private,284686,7th-8th,4,Separated,Adm-clerical,Unmarried,White,Male,0,0,62,United-States,<=50K
48,Local-gov,1083224,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Black,Female,0,0,13,United-States,<=50K
41,Federal-gov,1202759,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,41518,0,43,United-States,>50K
29,Private,447544,Prof-school,15,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,28,United-States,<=50K
20,Private,1227291,Masters,14,Never-married,Other-service,Unmarried,Other,Male,0,0,34,United-States,<=50K
43,State-gov,520689,Prof-school,15,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,38,United-States,<=50K
54,Private,377754,Bachelors,13,Separated,Adm-clerical,Husband,White,Female,0,0,26,United-States,<=50K
70,Private,1335232,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,26,United-States,<=50K
24,Private,40924,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,42,United-States,<=50K
74,Private,350632,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
55,Private,148312,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,25,United-States,<=50K
34,Federal-gov,1067323,Some-college,10,Divorced,Transport-moving,Husband,Other,Female,0,0,20,United-States,<=50K
36,Private,461260,Bachelors,13,Never-married,Farming-fishing,Husband,White,Male,22847,0,18,United-States,<=50K
47,Private,963225,Doctorate,16,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,73154,0,44,United-States,>50K
64,Private,196097,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K
21,Private,1056441,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,Black,Male,0,0,45,United-States,<=50K
73,Private,1485857,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,65,United-States,<=50K
74,Self-emp-not-inc,286173,Doctorate,16,Divorced,Tech-support,Not-in-family,Black,Male,0,0,21,United-States,<=50K
32,State-gov,58890,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,92263,0,51,United-States,>50K
46,Private,1193507,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,48,United-States,<=50K
33,Private,247813,12th,8,Divorced,Farming-fishing,Own-child,Black,Female,0,0,45,United-States,<=50K
55,Private,804497,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,39,United-States,<=50K
61,Local-gov,1116816,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,29,United-States,>50K
48,Private,581761,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,32,United-States,<=50K
52,Private,1459300,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,Other,Female,0,0,18,United-States,<=50K
23,Private,1298863,Some-college,10,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,30,United-States,<=50K
42,Self-emp-not-inc,1131882,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,35,United-States,<=50K
57,Private,960143,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,0,0,31,United-States,<=50K
45,Private,531193,11th,7,Never-married,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
19,Self-emp-not-inc,1209472,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,44,Vietnam,<=50K
48,Self-emp-not-inc,1111087,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Female,0,0,50,United-States,>50K
53,Private,132035,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,0,0,43,United-States,<=50K
44,State-gov,1287189,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,15,United-States,<=50K
69,Private,324969,10th,6,Widowed,Craft-repair,Own-child,Other,Male,0,0,37,United-States,<=50K
45,Private,806659,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,0,0,34,United-States,<=50K
24,Private,164837,Bachelors,13,Widowed,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
64,Private,1439789,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
47,Local-gov,955255,Assoc-acdm,12,Married-spouse-absent,Machine-op-inspct,Husband,White,Female,0,0,33,United-States,<=50K
20,Private,1156190,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,58,United-States,<=50K
63,Private,696243,Assoc-acdm,12,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Male,0,0,56,United-States,<=50K
48,Private,896019,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,26021,0,30,Japan,<=50K
25,Private,79107,Bachelors,13,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,84372,0,16,United-States,>50K
28,Private,920689,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,42,United-States,<=50K
74,Private,903482,Bachelors,13,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,47,United-States,<=50K
48,Private,46466,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
63,Local-gov,741646,10th,6,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
61,Private,1182045,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,26,Cuba,>50K
62,Private,177139,11th,7,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K
29,Private,750959,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,26,United-States,<=50K
70,Private,878115,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,24,United-States,>50K
46,State-gov,429030,12th,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,28,United-States,<=50K
50,Self-emp-inc,1319819,Bachelors,13,Married-civ-spouse,Transport-moving,Unmarried,White,Female,4685,0,38,United-States,<=50K
31,Private,1059360,Some-college,10,Widowed,Other-service,Husband,Black,Male,0,0,21,United-States,<=50K
44,Private,843553,Masters,14,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,39,United-States,<=50K
57,Private,654335,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,37,United-States,<=50K
29,Private,232808,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Female,0,0,49,United-States,<=50K
45,Private,615469,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,39,United-States,<=50K
40,Self-emp-inc,363965,Some-college,10,Married-civ-spouse,Sales,Own-child,Black,Female,0,0,39,United-States,<=50K
30,Private,929848,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,22,United-States,<=50K
59,Self-emp-inc,710491,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,78367,0,58,United-States,>50K
20,Local-gov,428202,Masters,14,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,18,United-States,<=50K
53,Private,144253,11th,7,Married-civ-spouse,Sales,Own-child,Black,Female,0,0,37,United-States,<=50K
74,Private,640275,Some-college,10,Divorced,Craft-repair,Unmarried,Black,Male,0,0,47,United-States,<=50K
30,Self-emp-inc,15213,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,43,United-States,<=50K
44,Local-gov,531173,11th,7,Divorced,Handlers-cleaners,Unmarried,Black,Female,45933,0,42,United-States,>50K
29,Private,1044200,Assoc-voc,11,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
50,Private,1420784,Bachelors,13,Widowed,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,0,0,54,United-States,<=50K
65,Private,137581,Doctorate,16,Widowed,Protective-serv,Own-child,White,Female,0,0,45,United-States,<=50K
69,Local-gov,1343754,Assoc-voc,11,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,44,South,<=50K
50,Private,1026989,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,41,United-States,<=50K
23,Private,799039,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
68,Private,1159035,Some-college,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,53,United-States,<=50K
54,Private,804602,Bachelors,13,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
29,State-gov,104502,HS-grad,9,Married-spouse-absent,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,46,England,<=50K
20,Private,932389,HS-grad,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,28,Mexico,<=50K
56,Private,137185,Some-college,10,Divorced,Priv-house-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
63,Private,365183,11th,7,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,34,United-States,<=50K
64,Private,962174,HS-grad,9,Never-married,Handlers-cleaners,Wife,Black,Female,66926,0,28,United-States,>50K
38,Local-gov,559930,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,0,0,37,United-States,<=50K
26,Private,833196,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Male,0,0,32,United-States,<=50K
57,Private,1464269,Doctorate,16,Never-married,Protective-serv,Own-child,White,Female,0,0,47,England,<=50K
66,Private,495859,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0,0,43,United-States,<=50K
72,Self-emp-not-inc,821692,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,51,United-States,<=50K
62,Private,808071,Masters,14,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,19,United-States,<=50K
22,Self-emp-not-inc,293039,HS-grad,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Female,41119,0,25,United-States,<=50K
54,Private,1383693,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,30,India,<=50K
22,Private,1001165,7th-8th,4,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
26,Private,826813,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
53,Private,1173647,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,37,United-States,<=50K
33,Federal-gov,540174,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K
25,Private,891615,Bachelors,13,Never-married,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,China,<=50K
62,Local-gov,1405867,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,46,Germany,<=50K
63,Private,1279602,HS-grad,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,66,United-States,<=50K
43,Self-emp-not-inc,221137,1st-4th,2,Widowed,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,87550,0,44,United-States,>50K
